기관 명,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,SDOT001,OC3CL200205,1,0,1,16.5,51,,,,,,,66,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200202,1,1,2,16.3,53,,,,,,,39,,,,,,,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200204,1,0,1,16.7,47,,,,,,,57,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200203,1,0,1,14.4,69,,,,,,,60,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200196,1,0,1,16.8,55,,,,,,,64,,,,,,,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200195,1,0,1,16.5,53,,,,,,,63,,,,,,,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200201,1,1,2,16.9,50,,,,,,,65,,,,,,,,1,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200200,1,0,1,16,46,,,,,,,54,,,,,,,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200198,1,0,1,16,54,,,,,,,55,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200197,1,1,3,16.7,51,,,,,,,63,,,,,,,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200199,1,0,1,16.4,55,,,,,,,53,,,,,,,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200194,1,1,2,16.7,50,,,,,,,65,,,,,,,,3,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200237,1,2,3,16.2,50,127,1.5,124,3.1,5,0,52,0.05,0.15,1.06,0.1,0.21,1.14,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200238,1,0,1,13.9,60,38,0.2,102,0.8,0,1.3,57,0.1,0.03,1.06,0.16,0.1,1.14,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200239,1,1,2,16,50,348,0.1,220,0.6,0,0,66,0.01,0.01,1.02,0.04,0.14,1.1,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200236,1,1,2,14.7,60,199,0.6,192,1.4,0,0,59,0.03,0.08,1.03,0.08,0.14,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200230,1,1,2,16.8,53,357,1.2,357,2.6,0,0,50,0.07,0.03,1.08,0.12,0.14,1.15,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200235,1,1,2,15.9,48,168,0.7,157,1.9,111,0,58,0.05,0.02,1.08,0.1,0.13,1.15,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200234,1,1,2,16.1,54,9,0.4,110,1,0,0,52,0.02,0.05,1,0.07,0.12,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200232,1,0,0,19.7,38,138,0.1,123,0,0,0,46,0.01,0.04,1.06,0.05,0.14,1.14,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200229,1,1,2,15.9,49,,,,,,,53,,,,,,,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200233,1,1,2,14.8,58,34,0.2,163,1,0,0,61,0.04,0.03,1.04,0.11,0.13,1.14,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200231,1,1,2,16.2,51,308,0.5,238,1.9,146,0,53,0.01,0.03,1.08,0.07,0.12,1.15,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200228,1,0,1,16.6,42,,,,,,,60,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200227,1,0,1,17,46,,,,,,,64,,,,,,,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200219,1,0,1,17.3,48,,,,,,,68,,,,,,,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200220,1,0,1,17,50,,,,,,,68,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200218,1,1,3,17.3,51,,,,,,,64,,,,,,,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200217,1,0,1,16.7,50,,,,,,,69,,,,,,,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200213,1,1,2,16,80,,,,,,,62,,,,,,,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200216,1,0,1,17,52,,,,,,,67,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200214,1,0,1,15.5,51,,,,,,,55,,,,,,,,0,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200255,1,1,2,14.9,53,265,1.7,256,4.6,0,0,52,0.13,0.01,1.01,0.18,0.13,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200259,1,1,2,16.3,50,159,1.8,166,3.9,0,0,55,0.01,0.03,1.02,0.06,0.13,1.1,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200257,1,1,3,15.4,54,304,0.4,231,1.8,0,0,53,0.01,0.13,1.05,0.05,0.18,1.13,,1,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940043,1,0,0,18.1,46,,,,,0,0,44,0.01,0.07,1.04,0.05,0.12,1.09,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200254,1,2,4,16.9,47,53,1.6,137,3.6,57,0,70,0.04,0.09,1.01,0.1,0.15,1.09,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200253,1,2,3,16.2,51,255,0.2,164,2.3,0,0,53,0.05,0.11,0.99,0.1,0.17,1.12,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200256,1,2,4,20.2,36,,,,,43,0,51,0.01,0.06,0.98,0.05,0.1,1.09,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200251,1,1,2,16.7,49,135,1.1,135,2.8,0,0,55,0.02,0.03,0.97,0.07,0.11,1.07,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200252,1,1,3,16.3,51,120,1.3,123,2.8,34,0,58,0.07,0.02,1,0.11,0.12,1.11,,1,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200248,1,1,2,16.3,50,168,0.8,142,3.1,387,0,52,0.02,0.03,1.05,0.07,0.13,1.12,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200250,1,1,2,15.3,55,143,0.6,134,1.6,0,0,49,0.03,0.09,1.06,0.09,0.15,1.13,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200245,1,1,2,15.9,54,87,0.8,113,2.8,0,0,51,0.09,0.03,1.05,0.15,0.13,1.12,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200249,1,1,2,15,58,159,0.2,157,1.2,8,0,47,0.01,0.09,1,0.06,0.15,1.12,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200241,1,2,4,16.2,52,230,1.3,229,2.9,18,0,55,0.01,0.16,1.08,0.07,0.2,1.15,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200247,1,1,2,14.8,52,216,0.7,218,2,0,0,50,0.04,0.02,1.04,0.09,0.11,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200246,1,2,4,16.6,48,60,0.7,114,2.3,0,0,64,0.04,0.09,1.05,0.09,0.15,1.11,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200244,1,2,4,17,46,55,1.5,60.1,3.8,9,1.4,65,0.02,0.02,1.03,0.07,0.13,1.12,,2,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200243,1,2,3,16.8,46,31,0.5,161,2.5,0,0,72,0.02,0.07,1.02,0.07,0.13,1.09,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200242,1,2,3,16.8,46,81,1.1,68.5,2.9,5,0,64,0.07,0.09,1.08,0.11,0.15,1.15,,2,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,OC3CL200240,1,1,2,14.2,58,265,0.1,245,0,0,0,47,0.03,0.12,1,0.08,0.17,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940063,1,1,1,17.6,48,,,,,0,0,38,0.01,0.12,1.02,0.06,0.18,1.07,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940065,1,0,0,18.2,47,,,,,3,0,42,0.02,0.11,1.04,0.07,0.17,1.11,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940061,1,1,1,17.8,46,,,,,0,0,48,0.02,0.04,1.01,0.07,0.1,1.13,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940064,1,0,0,17.7,49,,,,,0,0,42,0.01,0.07,1.03,0.06,0.14,1.11,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940062,1,0,0,17.5,48,,,,,59,0,40,0.03,0.05,1.01,0.09,0.11,1.11,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940060,1,0,0,17.7,48,,,,,0,0,44,0.04,0.02,1.05,0.1,0.12,1.13,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940056,1,0,0,17.7,47,,,,,1,0,49,0.01,0.03,0.99,0.06,0.1,1.08,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940054,1,9,9,18.2,46,,,,,0,0,43,0.02,0.08,1.08,0.06,0.15,1.14,,9,14,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940058,1,1,1,17.2,50,,,,,0,0,40,0.02,0.02,1.05,0.08,0.13,1.12,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940059,1,0,0,17.4,48,,,,,0,0,43,0.01,0.05,1.03,0.05,0.12,1.11,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940057,1,0,0,18.3,46,,,,,67,0,53,0.01,0.02,1.05,0.05,0.12,1.13,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940055,1,0,0,17.7,47,,,,,5,0,43,0.05,0.04,1.08,0.1,0.11,1.14,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940052,1,1,1,18.8,44,,,,,11,0,39,0.02,0.1,1.06,0.07,0.16,1.12,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940053,1,1,1,17.8,47,,,,,7,0,52,0.03,0.02,1.07,0.09,0.14,1.13,,1,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940050,1,0,0,17.9,47,,,,,75,0,38,0.01,0.02,1.05,0.06,0.14,1.11,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940045,1,0,0,18.1,45,,,,,0,0,51,0.05,0.1,1.01,0.13,0.16,1.1,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940051,1,0,0,18,46,,,,,1,0,40,0.03,0.08,1.03,0.09,0.15,1.1,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940046,1,0,0,17.9,46,,,,,0,0,42,0.01,0.03,1.02,0.05,0.11,1.1,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940047,1,2,2,18.3,45,,,,,0,0,41,0.04,0.07,1.04,0.09,0.13,1.1,,3,5,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940049,1,0,0,17.9,48,,,,,3,0,40,0.02,0.08,1.06,0.07,0.14,1.13,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940085,1,0,0,18,47,,,,,0,0,51,0.02,0.05,1.04,0.11,0.12,1.14,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940083,1,0,0,17.9,46,,,,,0,0,52,0.05,0.11,1.01,0.13,0.16,1.09,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940084,1,0,0,17.4,50,,,,,0,0,47,0.03,0.11,1.04,0.09,0.17,1.11,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940080,1,1,1,17.6,48,,,,,0,0,41,0.06,0.04,0.94,0.11,0.11,1.02,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940079,1,0,0,17.5,49,,,,,0,0,44,0.02,0.12,1.04,0.07,0.17,1.1,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940076,1,1,1,17.8,49,,,,,12,0,40,0.01,0.02,1.05,0.06,0.13,1.11,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940081,1,2,2,17.6,49,,,,,113,16,44,0.01,0.04,1.03,0.06,0.12,1.11,,4,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940082,1,1,1,17,51,,,,,0,0,47,0.04,0.09,1.01,0.1,0.15,1.1,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940075,1,2,2,17.5,50,,,,,0,0,41,0.02,0.02,1.03,0.07,0.14,1.1,,4,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940078,1,3,3,18.2,45,,,,,18,0,45,0.01,0.07,1.07,0.06,0.14,1.14,,4,5,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940072,1,1,1,18.3,46,,,,,0,0,38,0.01,0.04,1.05,0.05,0.11,1.13,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940077,1,1,1,18.1,46,,,,,0,0,44,0.03,0.08,1.03,0.1,0.15,1.1,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940071,1,0,0,17.9,46,,,,,0,0,40,0.04,0.03,1.01,0.09,0.1,1.1,14,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940074,1,1,1,17.9,45,,,,,0,0,39,0.01,0.11,1.12,0.05,0.16,1.18,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940070,1,0,0,17.6,47,,,,,0,0,43,0.05,0.12,1,0.1,0.17,1.09,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940073,1,1,1,18.3,45,,,,,0,0,41,0.01,0.02,1.05,0.05,0.12,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940069,1,1,1,17.5,46,,,,,0,0,48,0.02,0.12,1.04,0.07,0.18,1.11,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940067,1,1,1,16.5,51,,,,,0,0,44,0.03,0.13,1.02,0.08,0.18,1.11,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940068,1,1,1,17.9,46,,,,,0,0,44,0.01,0.13,1.12,0.05,0.18,1.17,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940066,1,1,1,17.5,48,,,,,0,0,44,0.03,0.08,1.02,0.07,0.14,1.09,,3,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940105,1,1,1,18,46,,,,,8,0,44,0.02,0.05,1.08,0.07,0.13,1.14,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940104,1,1,1,18,45,,,,,0,0,41,0.02,0.03,1.04,0.07,0.11,1.12,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940103,1,1,3,17.6,49,,,,,18,0,44,0.04,0.02,0.98,0.09,0.12,1.09,,1,5,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940102,1,1,1,16.7,51,,,,,0,0,42,0.03,0.07,0.97,0.08,0.13,1.06,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940101,1,15,15,17.6,49,,,,,0,0,48,0.03,0.11,1.04,0.08,0.17,1.11,,25,27,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940099,1,0,0,17.8,48,,,,,2,0,44,0.01,0.07,0.98,0.06,0.13,1.08,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940097,1,1,1,17.2,51,,,,,0,0,40,0.01,0.03,1.01,0.05,0.11,1.1,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940100,1,1,1,17.3,50,,,,,17,0,58,0.03,0.06,1.03,0.08,0.13,1.1,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940098,1,1,1,17.1,50,,,,,0,0,47,0.01,0.02,1.02,0.06,0.11,1.1,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940096,1,1,1,17.7,49,,,,,6,0,44,0.03,0.13,1.03,0.08,0.18,1.09,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940095,1,0,0,17.8,47,,,,,1,0,46,0.01,0.1,1.01,0.05,0.16,1.11,14,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940094,1,1,1,16.9,52,,,,,0,0,44,0.02,0.02,1.06,0.07,0.12,1.13,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940093,1,0,0,17.9,48,,,,,0,0,44,0.05,0.02,1.04,0.1,0.14,1.12,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940090,1,0,0,17.5,47,,,,,0,0,46,0.02,0.07,1.06,0.06,0.14,1.14,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940092,1,1,1,17.7,49,,,,,0,0,42,0.03,0.04,1.08,0.08,0.13,1.15,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940091,1,0,0,17.2,50,,,,,0,0,44,0.07,0.12,1.03,0.14,0.18,1.12,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940086,1,0,0,17.9,47,,,,,3,0,46,0.04,0.04,1.05,0.09,0.11,1.12,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940089,1,1,1,17.5,49,,,,,0,0,42,0.02,0.08,1.06,0.07,0.14,1.13,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940087,1,1,1,17.4,50,,,,,0,0,43,0.04,0.04,0.99,0.1,0.13,1.12,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940088,1,0,0,17.8,47,,,,,0,0,46,0.01,0.02,1.12,0.05,0.13,1.18,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940122,1,1,1,17.4,49,,,,,0,0,38,0.02,0.02,1.06,0.08,0.1,1.14,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940125,1,0,0,17.9,47,,,,,41,0,37,0.01,0.08,0.98,0.06,0.14,1.06,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940120,1,1,1,17.7,49,,,,,0,0,47,0.02,0.02,1.02,0.08,0.15,1.09,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940124,1,1,1,17.9,47,,,,,2,0,40,0.02,0.1,1.06,0.07,0.16,1.14,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940123,1,1,1,17.6,48,,,,,1,0,43,0.02,0.02,0.99,0.09,0.1,1.08,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940119,1,2,2,18.1,48,,,,,16,0,42,0.04,0.08,1.02,0.09,0.15,1.1,,4,4,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940121,1,1,1,18,46,,,,,0,0,41,0.06,0.09,1.08,0.11,0.15,1.15,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940117,1,0,0,17.7,48,,,,,0,0,51,0.03,0.05,1.04,0.09,0.12,1.12,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940118,1,1,1,17.5,48,,,,,0,0,48,0.02,0.13,1.1,0.07,0.18,1.17,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940116,1,0,0,17.9,48,,,,,53,0,53,0.05,0.05,1.04,0.09,0.11,1.12,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940112,1,1,1,17.6,50,,,,,11,0,41,0.05,0.07,1.05,0.1,0.13,1.12,14.1,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940115,1,0,0,17.6,49,,,,,0,0,46,0.01,0.03,1,0.06,0.1,1.09,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940108,1,0,0,17.7,50,,,,,8,0,43,0.02,0.02,0.99,0.08,0.14,1.11,,0,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940113,1,1,1,17.8,47,,,,,0,0,53,0.02,0.05,1.04,0.07,0.12,1.12,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940114,1,0,0,17.5,48,,,,,0,0,44,0.02,0.08,1.05,0.07,0.14,1.11,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940111,1,5,5,18.4,45,,,,,0,0,43,0.05,0.17,1.04,0.11,0.2,1.11,,5,7,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940109,1,0,0,17.5,49,,,,,1,0,47,0.02,0.08,1.03,0.08,0.14,1.12,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940110,1,0,0,17.7,48,,,,,0,0,45,0.05,0.08,0.97,0.11,0.14,1.07,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940107,1,0,0,17.2,49,,,,,0,0,51,0.02,0.02,0.97,0.06,0.13,1.08,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940106,1,0,0,17.8,47,,,,,0,0,36,0.04,0.02,1.08,0.1,0.14,1.15,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940143,1,0,0,17.3,51,,,,,0,0,42,0.01,0.03,1.05,0.05,0.14,1.11,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940144,1,1,1,17.3,49,,,,,3,0,46,0.01,0.11,1.01,0.05,0.17,1.1,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940145,1,1,1,17.3,48,,,,,0,0,41,0.02,0.06,1.02,0.07,0.12,1.1,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940142,1,2,2,18.1,49,,,,,8,0,44,0.01,0.11,0.99,0.05,0.17,1.08,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940140,1,0,0,17.9,47,,,,,19,0,42,0.04,0.01,1.05,0.09,0.11,1.11,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940141,1,1,1,17.3,49,,,,,0,0,44,0.01,0.06,1.08,0.06,0.14,1.14,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940135,1,1,1,16.3,56,,,,,0,0,42,0.05,0.1,1.02,0.11,0.16,1.11,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940139,1,0,0,17.6,47,,,,,0,0,47,0.02,0.09,1.07,0.09,0.15,1.13,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940137,1,0,0,17.2,51,,,,,17,0,44,0.02,0.02,1.04,0.08,0.12,1.13,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940138,1,2,2,17.8,46,,,,,0,0,42,0.02,0.04,1.01,0.07,0.1,1.1,,3,3,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940133,1,0,0,17.9,45,,,,,0,0,42,0.04,0.06,0.99,0.09,0.12,1.08,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940134,1,1,1,17.1,50,,,,,2,0,48,0.02,0.03,0.99,0.07,0.11,1.08,,1,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940136,1,0,0,18.3,44,,,,,0,0,35,0.01,0.02,1,0.05,0.1,1.07,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940132,1,0,0,16.9,52,,,,,0,0,50,0.01,0.1,1.05,0.06,0.16,1.13,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940131,1,1,1,17.7,48,,,,,0,0,44,0.01,0.11,1.06,0.05,0.15,1.13,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940129,1,1,1,16.9,52,,,,,9,0,54,0.01,0.08,1.06,0.05,0.14,1.14,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940130,1,1,1,17.6,48,,,,,0,0,47,0.03,0.03,1.03,0.09,0.09,1.09,,3,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940128,1,1,1,16.7,57,,,,,3,0,44,0.01,0.02,1.06,0.05,0.13,1.13,,2,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940127,1,2,2,18.1,45,,,,,3,0,42,0.01,0.04,1.01,0.05,0.12,1.09,,5,5,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940126,1,1,1,17.9,46,,,,,0,0,40,0.03,0.03,1.02,0.09,0.09,1.09,,1,1,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940165,1,0,0,18,47,,,,,23,0,43,0.04,0.09,1.02,0.09,0.15,1.08,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940164,1,3,3,17.5,48,,,,,0,0,43,0.03,0.11,1.06,0.09,0.17,1.13,,3,5,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940163,1,1,1,18.2,46,,,,,0,0,40,0.01,0.02,1.04,0.06,0.11,1.1,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940161,1,7,7,17.9,47,,,,,2,0,49,0.01,0.02,1.06,0.05,0.14,1.12,,6,9,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940160,1,0,0,15.9,55,,,,,10,0,40,0.02,0.02,0.98,0.07,0.12,1.07,,0,0,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940157,1,1,1,16.9,52,,,,,3,0,41,0.04,0.04,1.02,0.09,0.13,1.09,,2,2,2.02111E+11,2021-11-08 0:07
서울시,SDOT001,V02Q1940162,1,1,2,18.1,45,,,,,0,0,39,0.04,0.02,1,0.09,0.15,1.07,,2,3,2.02111E+11,2021-11-08 0:07
